行号,笔记标题,主页链接,原笔记地址,失败原因
135,萧山个人转租两室一厅,https://www.xiaohongshu.com/user/profile/6777b8ce000000001801eb9f,https://www.xiaohongshu.com/explore/6a02bb1f000000003502d254?xhsshare=CopyLink&type=video,笔记卡片 DOM 未就绪
137,上海租房 一居室1500近地铁带独卫～,https://www.xiaohongshu.com/user/profile/69f95a4a0000000002002800,https://www.xiaohongshu.com/explore/6a02ef4d000000000702fab5?xhsshare=CopyLink&type=video,未找到标题匹配卡片
139,3号线木棉湾地铁站布吉中心花园一房一厅,https://www.xiaohongshu.com/user/profile/59577fbc5e87e737a9648475,https://www.xiaohongshu.com/explore/6a02e9d20000000036033384?xhsshare=CopyLink&type=video,未找到标题匹配卡片
154,烟机二选一！！,https://www.xiaohongshu.com/user/profile/6894a6b6000000002802c5bb,https://www.xiaohongshu.com/explore/6a032f140000000035028572?xhsshare=CopyLink&type=video,未找到标题匹配卡片
163,🎁5.13｜海尔兄弟惊喜盒子掉落！,https://www.xiaohongshu.com/user/profile/64b38e72000000001c029c80,https://www.xiaohongshu.com/explore/6a031a7300000000060220f7?xhsshare=CopyLink&type=video,笔记卡片 DOM 未就绪
172,自家公寓🏠大开间低至1000 无中介费,https://www.xiaohongshu.com/user/profile/5f14638e000000000101e5e2,https://www.xiaohongshu.com/explore/6a02eea10000000007013cf3?xhsshare=CopyLink&type=video,笔记卡片 DOM 未就绪
178,个人真实转租！,https://www.xiaohongshu.com/user/profile/69a670fe000000002102687b,https://www.xiaohongshu.com/explore/6a02fe4b0000000007011398?xhsshare=CopyLink&type=video,未找到标题匹配卡片
186,葡萄牙里斯本出租，单间或整租 随时入住,https://www.xiaohongshu.com/user/profile/62b8eb8300000000190282b1,https://www.xiaohongshu.com/explore/6a02532e000000003803649b?xhsshare=CopyLink&type=video,未找到标题匹配卡片
190,超级好用的厨房清洁剂,https://www.xiaohongshu.com/user/profile/661191ac000000000b033d90,https://www.xiaohongshu.com/explore/6a0338fc000000003601ad2d?xhsshare=CopyLink&type=video,未找到标题匹配卡片
193,深大南附近能不能给我个便宜单间,https://www.xiaohongshu.com/user/profile/6503c24c00000000120054e0,https://www.xiaohongshu.com/explore/6a02ec7600000000350380e4?xhsshare=CopyLink&type=video,未找到标题匹配卡片
199,618全屋家电第二波浮力来啦～,https://www.xiaohongshu.com/user/profile/69e738f40000000002002806,https://www.xiaohongshu.com/explore/6a0297210000000006021c71?xhsshare=CopyLink&type=video,未找到标题匹配卡片
204,苏州街租房｜直达 拎包即住～,https://www.xiaohongshu.com/user/profile/69147bb40000000032017f02,https://www.xiaohongshu.com/explore/6a024c8900000000350327d9?xhsshare=CopyLink&type=video,未找到标题匹配卡片
206,徐家汇·漕河泾·字节补贴服务式公寓,https://www.xiaohongshu.com/user/profile/69fddae70000000002001803,https://www.xiaohongshu.com/explore/6a030da8000000000603021e?xhsshare=CopyLink&type=video,未找到标题匹配卡片
208,民水民电450,https://www.xiaohongshu.com/user/profile/668e1d81000000000b0329a1,https://www.xiaohongshu.com/explore/6a029d3e000000003502384b?xhsshare=CopyLink&type=video,笔记卡片 DOM 未就绪
210,广州云溪花园房东直租,https://www.xiaohongshu.com/user/profile/5fbed0d800000000010085e3,https://www.xiaohongshu.com/explore/6a0277b50000000006030056?xhsshare=CopyLink&type=video,未找到标题匹配卡片
221,上海租房，单间1200，一居室1680，地铁附近,https://www.xiaohongshu.com/user/profile/68723f64000000001e0020e8,https://www.xiaohongshu.com/explore/6a02f5f1000000003501c209?xhsshare=CopyLink&type=video,笔记卡片 DOM 未就绪
225,进了好多家电团购群，一个给力的也没有,https://www.xiaohongshu.com/user/profile/59889c346a6a6922a3735140,https://www.xiaohongshu.com/explore/6a03355c0000000008001766?xhsshare=CopyLink&type=video,未找到标题匹配卡片
233,深圳南山住酒店时间长，要知道包月更划算哦,https://www.xiaohongshu.com/user/profile/64e92eae0000000001012d91,https://www.xiaohongshu.com/explore/6a027f850000000036030941?xhsshare=CopyLink&type=video,未找到标题匹配卡片
248,油烟机怎么能都一样呢？,https://www.xiaohongshu.com/user/profile/63ffb2fa0000000029015afd,https://www.xiaohongshu.com/explore/6a0234d200000000350209ef?xhsshare=CopyLink&type=video,未找到标题匹配卡片
256,温哥华特惠日常清洁,https://www.xiaohongshu.com/user/profile/69f6256a000000000d035c00,https://www.xiaohongshu.com/explore/6a02480f000000001002d000?xhsshare=CopyLink&type=video,未找到标题匹配卡片
265,房东直租！！！,https://www.xiaohongshu.com/user/profile/5ca8342e000000001600e4d4,https://www.xiaohongshu.com/explore/6a0328b90000000007024c1c?xhsshare=CopyLink&type=video,未找到标题匹配卡片
280,无中介大悦城朝阳九里奶油两房复式楼出租,https://www.xiaohongshu.com/user/profile/67dd252f000000000e01c50b,https://www.xiaohongshu.com/explore/6a028373000000003700d42a?xhsshare=CopyLink&type=video,未找到标题匹配卡片
282,❌ 拒绝智商税｜3.9万全屋家电避坑清单,https://www.xiaohongshu.com/user/profile/69c9d6cc000000003201ac72,https://www.xiaohongshu.com/explore/6a02f0cf000000003502a1a6?xhsshare=CopyLink&type=video,未找到标题匹配卡片
298,方太F5到手1800没买贵吧！！！,https://www.xiaohongshu.com/user/profile/68f59f0c0000000037032319,https://www.xiaohongshu.com/explore/6a0295bc000000003502d9eb?xhsshare=CopyLink&type=video,未找到标题匹配卡片
301,海昌路套一2.2k💰,https://www.xiaohongshu.com/user/profile/5ba49c46f7e8b94b3d922f4c,https://www.xiaohongshu.com/explore/6a02f923000000003601e584?xhsshare=CopyLink&type=video,未找到标题匹配卡片
302,成都标准套一｜一室一厅｜一厨一卫｜1680带走,https://www.xiaohongshu.com/user/profile/66c1e014000000001d030c1f,https://www.xiaohongshu.com/explore/6a02946d0000000036019d71?xhsshare=CopyLink&type=video,未找到标题匹配卡片
308,142㎡法式奶油风，朋友来了赖着不走！ 🎀,https://www.xiaohongshu.com/user/profile/5ddf6e01000000000100848f,https://www.xiaohongshu.com/explore/6a0300070000000006021bb4?xhsshare=CopyLink&type=video,未找到标题匹配卡片
309,光雅园两房一厅一卫带家私电器转租,https://www.xiaohongshu.com/user/profile/67e39bdf000000000e012ec3,https://www.xiaohongshu.com/explore/6a02c22c000000000803f5ac?xhsshare=CopyLink&type=video,笔记卡片 DOM 未就绪
310,北京租房自家独栋青年公寓🏡一居1400无中,https://www.xiaohongshu.com/user/profile/5f14638e000000000101e5e2,https://www.xiaohongshu.com/explore/6a02d68800000000080319df?xhsshare=CopyLink&type=video,笔记卡片 DOM 未就绪
315,苏州街租房｜直达 拎包即住～,https://www.xiaohongshu.com/user/profile/69f1a4fc0000000002001806,https://www.xiaohongshu.com/explore/6a01f6730000000035029761?xhsshare=CopyLink&type=video,未找到标题匹配卡片
326,干货分享！美的ak7pro到手1900！！,https://www.xiaohongshu.com/user/profile/69b7a1bd0000000033024997,https://www.xiaohongshu.com/explore/6a029ac9000000003700cae7?xhsshare=CopyLink&type=video,未找到标题匹配卡片
332,双桥租房｜直达国贸 拎包即住～,https://www.xiaohongshu.com/user/profile/694417d3000000003703397a,https://www.xiaohongshu.com/explore/6a01bf9100000000070234f2?xhsshare=CopyLink&type=video,未找到标题匹配卡片
339,全屋家电，别买贵了~,https://www.xiaohongshu.com/user/profile/69c0a7510000000033029e52,https://www.xiaohongshu.com/explore/6a028dbf0000000006022f34?xhsshare=CopyLink&type=video,未找到标题匹配卡片
341,姚家园租房｜直达 拎包即住～,https://www.xiaohongshu.com/user/profile/678da4f1000000000a03eb50,https://www.xiaohongshu.com/explore/6a01bd060000000008027d83?xhsshare=CopyLink&type=video,未找到标题匹配卡片
343,金台路租房｜一居室 拎包即住～,https://www.xiaohongshu.com/user/profile/69436eb9000000002a03600f,https://www.xiaohongshu.com/explore/6a01cd12000000003501f314?xhsshare=CopyLink&type=video,未找到标题匹配卡片
344,知春路租房｜一居室 拎包即住～,https://www.xiaohongshu.com/user/profile/69a5637b000000002200cf02,https://www.xiaohongshu.com/explore/6a0246a90000000035032582?xhsshare=CopyLink&type=video,未找到标题匹配卡片
345,龙岗个人转租6.21到期租金1000元 随时看房,https://www.xiaohongshu.com/user/profile/60c4515e000000000101cf16,https://www.xiaohongshu.com/explore/6a023318000000003803575f?xhsshare=CopyLink&type=video,未找到标题匹配卡片
348,清河附近租房｜一居室 拎包即住～,https://www.xiaohongshu.com/user/profile/694a22fb000000000300e1ac,https://www.xiaohongshu.com/explore/6a01dd8d00000000070213fa?xhsshare=CopyLink&type=video,未找到标题匹配卡片
352,永丰附近租房｜直达 拎包即住～,https://www.xiaohongshu.com/user/profile/69afaf0b0000000033024546,https://www.xiaohongshu.com/explore/6a02597f0000000007029d0a?xhsshare=CopyLink&type=video,未找到标题匹配卡片
353,坂田北地铁站一房一厅半空房,https://www.xiaohongshu.com/user/profile/5cdd57e9000000001700ce85,https://www.xiaohongshu.com/explore/6a02ea6a000000003601a672?xhsshare=CopyLink&type=video,未找到标题匹配卡片
359,💡 装修必看｜3.4万搞定全屋13件家电,https://www.xiaohongshu.com/user/profile/69c9d6cc000000003201ac72,https://www.xiaohongshu.com/explore/6a02e246000000003502153c?xhsshare=CopyLink&type=video,未找到标题匹配卡片
361,油腻厨房清洁，一张就够👌,https://www.xiaohongshu.com/user/profile/621edaa0000000001000c785,https://www.xiaohongshu.com/explore/6a02c5bf00000000080016f2?xhsshare=CopyLink&type=video,未找到标题匹配卡片
362,厦门湖里区出租转租🏠,https://www.xiaohongshu.com/user/profile/605f28e30000000001003406,https://www.xiaohongshu.com/explore/6a02fbca000000003501e5d9?xhsshare=CopyLink&type=video,笔记卡片 DOM 未就绪
